seqnames	start	end
chr1	25258601	25259160
chr22	42510801	42511010
chr18	40976251	40976610
chr7	111201951	111202310
chr15	71266351	71266760
chr20	42061301	42061410
chr17	81153151	81153460
chr2	165697651	165698110
chr19	51942201	51942510
chr22	23062601	23063160
chr21	46548501	46548960
chr13	37027651	37028010
chr4	40721051	40721460
chr20	10654951	10655810
chr10	133955851	133956460
chr21	47390401	47391010
chr11	74032501	74032960
chr19	13075701	13076760
chr17	41132751	41133110
chr17	79988251	79989010
chr1	228799951	228800610
chr17	58719101	58719510
chr13	46159051	46159210
chr11	12936051	12936510
chr14	105994601	105995160
chr2	19065351	19065760
chr20	62586801	62587260
chr11	65133701	65134160
chr18	7452301	7452710
chr12	104850351	104850610
chr5	177661951	177662560
chr13	20161551	20162210
chr1	168062151	168062660
chr7	36406451	36407160
chr1	6305101	6305560
chr2	220144251	220144710
chr1	4716301	4716760
chr16	30932901	30933310
chr2	79757651	79757860
chr11	35509001	35509510
chr1	14864851	14865110
chr11	11988351	11988810
chr2	26838401	26838710
chr2	134277351	134277560
chr6	46816601	46817110
chr19	45281101	45281410
chr3	52035401	52036010
chr6	74797701	74797960
chr13	91837551	91837910
chr5	76814201	76814510
chr13	75458101	75458210
chr2	20303301	20303660
chr1	63907251	63907710
chr12	31270051	31270460
chr1	156601051	156601210
chr6	10465851	10466310
chr1	217134901	217135210
chr19	10500551	10500860
chr2	127002551	127002860
chr1	30321901	30322360
chr13	72795451	72795910
chr6	105850801	105851710
chrX	34350501	34350810
chr5	2760001	2760210
chr3	24130301	24130710
chr8	70025201	70025610
chr11	133004501	133004810
chr19	45647001	45647260
chr1	25174301	25174910
chr1	31656751	31657310
chr9	92981851	92982110
chr16	85548751	85548960
chr20	37274601	37275260
chr20	50416451	50417210
chr11	73087001	73087760
chr20	30327151	30327460
chrX	71517901	71518210
chrX	26801601	26801960
chr19	771251	771610
chr17	35125501	35125810
chr5	148746801	148747560
chr19	18319101	18319760
chr15	29906151	29906460
chr4	77200751	77200860
chr19	51941551	51941860
chr7	2249101	2249510
chr10	80826201	80826460
chr19	14472601	14472810
chr16	20956301	20956460
chr9	124300601	124300910
chr15	87167751	87168260
chr8	144516851	144517260
chr22	21051851	21052160
chr19	5480451	5480960
chr20	61640301	61640910
chr9	32350701	32351060
chr20	59904251	59904460
chr10	130066251	130066660
chr5	179106001	179106360
chr12	5131651	5131960
chr2	11295651	11295810
chr6	127927151	127927560
chr19	41140201	41140960
chr6	138428551	138428810
chr20	33680301	33680960
chr17	71639101	71639310
chr1	19670801	19671260
chr22	46937951	46938760
chr1	41748301	41748760
chr17	59489551	59490260
chr1	181158801	181160160
chr11	95745101	95745560
chr2	24644501	24644860
chr8	110965851	110966310
chr11	3238351	3238910
chr19	43692201	43692460
chr11	78970901	78971210
chr7	134628601	134628910
chr1	244816201	244817060
chr11	65356101	65356560
chr12	21401701	21402010
chr3	23968351	23968560
chr8	37552651	37552960
chr1	154974101	154974760
chrX	48369951	48370260
chr1	205286501	205286960
chr3	52826601	52826760
chr9	37785651	37785810
chr8	95654401	95654910
chr12	8059751	8060110
chr1	999051	999660
chr15	49517851	49518110
chr19	51911101	51911310
chr1	17289951	17290360
chr9	101405351	101405460
chr4	90085651	90085960
chr16	67232051	67232710
chr12	126017951	126018410
chr20	56603251	56603510
chr11	131543851	131544210
chr22	44319801	44320360
chr7	953801	954160
chr13	111868551	111868910
chr19	1244151	1244810
chr12	118873901	118874110
chr17	42856351	42857060
chr18	49814751	49815210
chr7	155597601	155598510
chr1	120205801	120206110
chr1	86046351	86047410
chr17	80372351	80372810
chr10	79011001	79011410
chr6	139013151	139014010
chr15	76020651	76021010
chr1	120156401	120156810
chr7	38385251	38385560
chr22	44963851	44964160
chr18	19494701	19495060
chr17	54577151	54577560
chr11	46639201	46639710
chr3	5347051	5347460
chr11	86343801	86344210
chr7	140346901	140347260
chr18	77138901	77139360
chr2	10054851	10055210
chr12	6807001	6807410
chr17	79103151	79103360
chr5	171816751	171817060
chr20	52574451	52574610
chr8	94070001	94070310
chr5	124080151	124080410
chr1	41327951	41328510
chr16	58039151	58039460
chr9	139940701	139941410
chr22	19935201	19935660
chr18	6219151	6219460
chr10	81227151	81227560
chr6	126274201	126274560
chr1	158299601	158299960
chr7	93532051	93532560
chr18	21083051	21083210
chr19	18390051	18390610
chrX	130811651	130812110
chr18	14178701	14179010
chr18	51436051	51436460
chr12	112635901	112636360
chr11	119870001	119870310
chr3	14509551	14510010
chr12	298351	298510
chr14	70480001	70480410
chr18	75423101	75423410
chrX	130202901	130203160
chr13	77459151	77460010
chr8	22446401	22446960
chr4	142054351	142055010
chr4	153381651	153381960
chr20	33589951	33590260
chr1	48175251	48175510
chr22	37724851	37725060
chr1	113217601	113218010
chr11	9628701	9628910
chr8	119522701	119523110
chr10	46167801	46168360
chr12	21218851	21219060
chr15	81071151	81072010
chr19	42069701	42070160
chr10	88974551	88974660
chr5	100110551	100110860
chr7	37666001	37666110
chr7	97557601	97557960
chr8	130760601	130760910
chrX	153612601	153612810
chr12	22344301	22344410
chr7	91509851	91510510
chr9	132691801	132692110
chr20	60471201	60471810
chrX	48713351	48713560
chr10	133915101	133915210
chr1	6549801	6550460
chr7	120581251	120581460
chr3	49453051	49453310
chr17	698051	698460
chr12	114604151	114604560
chr10	103201901	103202360
chr9	1942101	1942260
chr9	80981001	80981410
chr13	111015451	111015660
chr2	154335201	154335710
chr8	43093251	43093260
chr4	22608951	22609310
chr10	134271851	134272460
chr5	2805251	2805560
chr20	50178801	50179060
chr1	231229301	231229510
chr2	31609601	31609860
chr14	77679701	77680160
chr4	5981801	5982060
chr9	38620501	38621210
chr2	25565151	25565710
chr20	44803201	44803560
chr6	149067601	149068160
chr11	361901	362210
chr14	94405801	94406560
chr4	154265401	154266010
chr3	11247651	11247910
chr10	66053451	66053660
chr19	32868101	32868310
chrX	84882401	84882760
chr5	43232101	43232360
chr20	31262051	31262560
chr7	65619601	65619760
chr1	18935151	18935360
chr4	16766301	16766560
chr22	51170351	51170960
chr18	42964351	42964860
chr19	1221451	1221910
chr12	46122551	46123110
chr13	52419151	52419660
chr19	1546151	1546660
chr2	35261001	35261260
chr11	125274651	125275210
chr7	5405601	5406010
chr20	36012901	36013560
chr4	19310901	19311260
chr3	50226701	50227160
chr21	26980401	26981010
chr15	22387401	22387810
chrX	23937901	23938060
chr6	16128851	16129960
chr2	50973601	50974060
chr9	83500901	83501110
chr8	4695251	4695760
chr12	114451751	114452110
chr2	186603651	186603960
chr2	237936001	237936510
chr6	41573501	41573710
chr1	115584251	115584710
chr8	54199301	54199610
chr5	178594051	178594460
chr20	55393401	55393660
chr3	30969551	30970110
chrX	145306001	145306360
chrX	9956801	9957210
chr5	169222301	169222560
chr4	122618151	122618560
chr14	69813451	69813810
chr10	21144401	21144710
chr13	96004701	96004910
chr2	221019001	221019260
chr11	127747101	127747260
chr4	2956551	2956860
chr7	103087551	103088010
chr1	53370501	53370860
chr18	56868051	56868310
chr14	105914901	105915460
chr2	220918651	220919010
chr3	9890651	9890710
chr20	37522301	37522960
chr2	127955351	127955760
chr22	26794551	26795010
chr8	60127601	60128010
chr1	3481651	3482310
chr10	132485051	132485260
chr12	130498501	130498910
chr16	67219251	67219660
chr11	67980151	67980560
chr21	43032301	43033310
chr7	44574151	44574560
chr4	164405951	164406360
chr4	178030001	178030210
chr19	1001501	1002110
chr20	42378301	42378910
chrX	30653801	30654110
chr5	108084551	108084960
chr12	117047551	117047810
chr4	155338001	155338360
chr4	147504101	147504310
chr17	1477551	1478260
chr7	95354601	95354760
chr1	150521251	150522360
chr2	96079801	96080060
chr1	9785001	9785510
chr14	47911451	47911710
chr1	157044001	157044410
chr7	48194351	48194810
chr10	126849901	126850410
chr16	9352301	9352710
chr7	12725201	12725410
chr5	1654051	1654410
chr17	2916251	2916710
chr4	6136401	6136610
chr18	22458351	22458560
chr5	140809901	140810260
chr4	2283301	2283610
chr5	164784451	164784610
chr9	140013201	140013460
chr12	69864551	69864960
chr9	116169201	116169560
chrX	133654851	133655310
chr7	22893451	22894010
chr15	22792201	22792410
chr20	17598101	17598560
chr7	1479351	1479560
chr2	108189351	108189560
chr4	128703301	128703660
chr20	39099951	39100310
chrX	150321601	150321960
chr5	179911501	179911860
chr17	46891751	46892160
chr20	49196451	49196960
chr5	142344951	142345110
chr11	57016501	57017660
chr11	124745901	124746610
chr19	863901	864210
chr10	126220601	126221060
chr22	35850801	35850960
chr4	30717651	30718060
chr3	49740801	49741310
chr8	34748751	34749060
chr17	40591251	40591560
chr17	36819301	36819810
chr2	20293351	20293810
chr9	113102651	113103060
chr3	40474401	40474610
chr1	120092301	120092660
chr1	28929351	28929760
chr19	43295451	43295610
chr18	76746201	76746510
chr10	6244401	6245810
chr1	154970651	154971010
chr16	3577251	3577560
chr19	37407251	37407510
chr6	92039901	92040260
chr12	96357051	96357160
chr12	4073601	4073960
chr17	68618501	68618960
chr21	43584451	43584910
chr19	38969251	38969460
chr2	96394701	96395010
chr16	85693251	85693810
chr21	40168401	40168760
chr8	19171701	19172110
chr5	178701401	178701610
chr11	15230101	15230610
chr17	76879501	76879810
chr14	89334901	89335310
chr1	36565101	36565860
chr11	75918501	75919160
chr9	129327101	129327260
chr5	36739701	36740160
chr12	95611001	95611560
chr13	22199501	22199960
chr2	30249251	30249710
chr16	34666451	34666810
chrX	98105701	98106010
chr12	3053651	3054160
chr8	28984651	28985010
chr2	210288251	210289160
chr7	73819601	73819960
chr11	77860801	77861010
chr20	47940251	47940610
chr1	950701	951110
chr1	15250951	15251360
chr7	49892251	49892660
chr1	27293351	27293810
chr15	41799201	41799510
chr19	46580601	46581360
chr20	33110851	33111310
chr11	50017151	50017460
chr4	181471401	181471510
chr12	113443651	113443960
chrX	57945551	57945810
chr5	133863051	133863710
chr1	1840251	1840860
chr19	55671801	55672310
chr14	37026001	37026510
chr12	48680551	48680810
chr15	68598551	68599460
chr11	116087751	116088110
chr3	27399101	27399560
chr3	88229601	88229860
chr7	155589551	155590060
chr20	43496151	43496710
chr9	80277901	80278060
chr2	102971951	102972610
chr17	59503551	59503660
chr1	161067201	161067910
chr14	85998451	85998810
chr1	32913901	32914310
chr5	114910201	114910660
chr2	31650851	31651210
chr2	714251	714660
chr11	8350201	8350710
chr19	50871801	50872260
chr13	87627301	87627460
chr22	28119201	28119460
chr9	128170151	128170860
chr21	23061301	23061560
chr9	35489401	35490310
chr16	29859801	29860260
chr14	53792001	53792210
chr3	47040001	47040510
chr19	41047051	41047510
chr17	47572551	47572860
chr20	59827801	59828760
chr5	29812051	29812310
chr20	55570551	55571110
chr19	6562501	6562810
chr10	96943151	96943910
chr1	94279451	94280010
chr15	43501251	43501510
chr14	25869851	25870210
chr19	18705051	18705560
chr12	89936651	89937110
chr3	15159951	15160510
chr15	90836501	90837010
chr7	103254851	103255060
chr16	67899251	67899610
chr17	18070301	18070510
chr3	85242751	85243060
chr9	136591451	136591810
chr17	1533201	1533710
chr5	92916901	92917760
chr14	107117801	107117960
chr12	77321001	77321360
chr16	56707901	56708160
chr8	111844551	111845060
chr14	90405751	90406260
chr17	47297051	47297310
chr3	8724651	8724860
chr17	26083751	26084210
chr10	75571351	75571760
chr6	109777051	109777260
chr20	48687701	48688310
chr17	2833301	2833810
chr19	59092451	59092960
chr9	33852201	33852660
chrX	106268751	106269160
chr18	71958251	71958810
chr1	937001	937710
chr8	127287501	127287910
chr3	46530101	46530710
chr7	158621851	158622310
chr20	60835451	60835760
chr14	102780451	102781060
chr3	58173351	58173910
chr13	79820701	79821060
chr5	90521851	90522310
chr7	131630051	131630510
chr5	151122201	151122860
chr3	44175151	44175260
chr15	70655301	70655660
chr20	32319501	32320610
chr17	16356501	16357010
chr12	123755501	123756010
chr2	169630151	169630610
chr6	16316851	16317360
chr1	28362951	28363260
chr8	121621651	121621860
chr2	114128101	114128410
chr17	961601	962110
chr10	37814401	37814660
chr3	73897351	73897710
chr3	48774351	48774710
chrX	68505751	68506260
chr4	49122901	49123210
chr20	57978651	57979210
chr16	71446201	71447060
chr2	19569101	19569510
chr2	144920251	144920610
chr16	28560601	28561060
chr20	311151	311710
chr14	76819101	76819510
chr7	771901	772210
chr22	26249951	26250210
chr10	129291151	129291460
chr19	8645451	8646110
chr16	57940351	57940760
chr19	39127401	39127910
chr19	40723251	40723660
chr11	21533501	21533660
chr2	208634201	208634710
chr12	95148501	95148710
chrX	17553351	17553760
chr1	10969901	10970460
chr13	40389551	40389760
chr6	143553951	143554410
chr2	76826801	76827310
chr14	94255251	94255710
chr13	29393801	29394310
chrX	102154851	102155960
chr2	97626051	97626610
chr13	86544951	86545210
chr1	166853601	166853860
chr1	209424601	209424960
chr20	48795701	48796210
chrX	73678601	73678860
chr1	248100101	248100610
chr12	58119751	58120860
chr2	220159351	220160060
chr1	34201301	34201510
chr19	44227751	44228110
chr7	5602901	5603560
chr2	78900201	78900510
chrX	48398101	48398410
chr6	24525051	24525410
chr8	22287851	22288110
chr17	73628901	73630310
chr20	61071301	61072060
chr9	135916301	135916660
chr6	142622901	142623210
chr14	57533651	57533960
chr1	224192351	224192560
chrX	139049551	139049810
chr10	82359151	82359610
chr19	5803801	5804660
chr19	4266951	4268060
chr15	92485201	92485410
chr1	17811801	17812160
chr6	39759201	39759360
chrY	13451201	13451560
chr12	49974251	49974710
chr19	42210501	42211210
chr1	147071851	147072210
chr9	36991501	36991960
chr5	42251	42610
chr9	130704951	130706410
chr14	65231351	65231910
chr2	21398751	21399060
chr21	40817451	40817660
chr7	28995601	28996560
chr6	126277651	126278360
chr2	36687001	36687360
chr16	84958551	84959210
chr2	208490001	208490960
chr17	44919301	44919510
chr10	65389051	65389560
chr15	38172751	38173160
chr11	73440901	73441210
chr6	43726201	43726710
chrX	54813501	54813760
chr12	62586401	62586860
chr8	22021901	22023110
chr8	73759401	73759810
chr19	3852651	3853110
chr5	141191051	141191510
chr6	1381901	1382510
chr17	77965351	77965910
chr12	94926551	94927010
